"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","2","PatchSystemConfigV2 - MIN_LENGTH empty","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Validates GET /v2/origination/partners with dynamic parameters - Positive Test","502","GetPartnersListNegative - page_size is negative","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetPartnersListNegative"
"Submit Loan Customer Preferences","816","SubmitLoanPreferencesNegative - interestRateType long string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validates GET /v2/origination/loans/{loan_id}/accepted-offer - Negative Test","930","GetAcceptedOfferByLoanIdNegative - SQL injection with DROP statement","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetAcceptedOfferByLoanIdNegative"
"Validates GET /v1/inventory/body_type with dynamic parameters - Negative Test","537","GetBodyTypeNegative - Pass mixed valid + invalid fields","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetBodyTypeNegative"
"Submit Loan Customer Preferences","1075","SubmitLoanPreferencesNegative - upfrontVehicleTracking XSS injection","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Create Car and Validate Response","3034","CreateCar - Verify car creation with fuel type petrol","API_Regression_Suite","2026-03-11","broken","2026-03-11","autochek_api_positive.DetachTyreSpecification.DetachTyreSpecificationPositive","Autochek_API_Automation","autochek_api_positive.DetachTyreSpecification.DetachTyreSpecificationPositive","CreateCar"
"Submit Loan Customer Preferences","711","SubmitLoanPreferencesNegative - tyreBrand special characters","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","3777","submitLoanPreference - Omit upfrontInsurance","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"","0","PostDisableUserV2Negative - Send SQL injection string as userId","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostDisableUserV2Negative"
"","1","PostLookUpV2Negative - Send expired or invalid access token","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLookUpV2Negative"
"Validate negative scenarios for template creation based on sheet data","2","UpdateEmailTemplate - category contains SQL injection payload","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","UpdateEmailTemplate"
"Submit Loan Customer Preferences","671","SubmitLoanPreferencesNegative - residualPercentage without % symbol","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Create Inspection for the carID generated in Car Creation","683","PostCreateInspection - Boolean value for country","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"","0","PostLoginV2Negative - Password exceeds maximum length","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLoginV2Negative"
"","3","PostUserSignUpV2Negative - Password field is omitted from the request body","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostUserSignUpV2Negative"
"Validate negative scenarios for template creation based on sheet data","2","CreateEmailTemplate - audienceType exceeds maximum allowed length","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Validates GET /v2/origination/partners with dynamic parameters - Positive Test","557","GetPartnersListNegative - country is number","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetPartnersListNegative"
"Validates negative test cases for Preview Template API using first created templateId map","4","PreviewTemplateNegativeTest - user_name object structure incorrect","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","PreviewTemplateNegativeTest"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","0","PatchSystemConfigV2 - REQUIRE_NUMBER decimal value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Validates GET /v1/inventory/trims with dynamic parameters - Negative Test","518","GetTrimsNegative - Validate response when passing SQL injection using tautology condition","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetTrimsNegative"
"Validates GET /v2/origination/partners with dynamic parameters - Positive Test","1110","GetPartnersListNegative - country is special characters","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetPartnersListNegative"
"","3","PostUserSignUpV2Negative - UserType field is omitted from the request body","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostUserSignUpV2Negative"
"Validate negative scenarios for template creation based on sheet data","6","CreateEmailTemplate - renderByUs contains numeric value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Create Inspection for the carID generated in Car Creation","552","PostCreateInspection - Numeric value instead of string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Validates GET /v1/inventory/trims with dynamic parameters - Negative Test","559","GetTrimsNegative - Validate response when passing special characters as field","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetTrimsNegative"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","2","PatchSystemConfigV2 - REQUIRE_UPPERCASE string true instead of boolean","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - REQUIRE_NUMBER decimal value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Validate negative scenarios for template creation based on sheet data","0","CreateEmailTemplate - renderByUs contains array instead of boolean","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Validate negative scenarios for template creation based on sheet data","0","CreateEmailTemplate - account_id contains alphabetic characters","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Validates GET /v1/inventory/make with dynamic fields filtering - Positive Test","560","GetMake - Verify response returns only name field","API_Regression_Suite","2026-03-11","failed","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetMake"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","7","PatchSystemConfigV2 - REQUIRE_UPPERCASE zero value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Update Car and Validate Response","942","PutUpdateCar - owner_type invalid value not in list","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"Validates GET /v2/origination/partners with dynamic parameters - Positive Test","666","GetPartnersListNegative - country is numeric string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetPartnersListNegative"
"Update Car and Validate Response","944","PutUpdateCar - engine_number only numbers","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"Update Car and Validate Response","2361","PutUpdateCar - engine_number whitespace only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"Submit Loan Customer Preferences","1607","SubmitLoanPreferencesNegative - dealDiscount >100%","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validates GET /v2/origination/loans with dynamic parameters - Negative Test","529","GetLoansListNegative - page_size is zero","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoansListNegative"
"Validate negative scenarios for template creation based on sheet data","4","CreateEmailTemplate - Name contains only spaces while others are valid","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"GetCar Details to fetch Car ID","2236","GetCarDetailsNegative","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","GetCarDetailsNegative"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - DISALLOW_WHITESPACES decimal value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Validates GET /v2/origination/loans with dynamic parameters - Negative Test","529","GetLoansListNegative - country is one character","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoansListNegative"
"Submit Loan Customer Preferences","610","SubmitLoanPreferencesNegative - upfrontWarranty JSON object instead of string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Delete USER_SESSION and PASSWORD_POLICY using stored IDs","1","deleteSystemConfigs - Delete with SQL injection attempt","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","deleteSystemConfigs"
"","2","PostUserSignUpV2Negative - PhoneNumber is an empty string","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostUserSignUpV2Negative"
"","5030","PatchUpdatePasswordV2 - Provided valid and new password","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.UserService.UserServiceV2","Autochek_API_Automation","autochek_api_positive.UserService.UserServiceV2","PatchUpdatePasswordV2"
"Get Offer Details by LoanID","717","GetOffersByLoanIdNegative - Send loan_id as null","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByLoanIdNegative"
"","4","PostLogoutAllAdminNegative - userId with SQL injection attempt","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLogoutAllAdminNegative"
"","0","GetMeV2Negative - Send SQL injection string as token","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","GetMeV2Negative"
"Validates negative test cases for Send Template API with various invalid and omitted parameters","0","SendTemplateNegativeTest - name as object","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","SendTemplateNegativeTest"
